,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSAMXG00000005264,444.7082554,1.145753328,0.103683896,11.05044628,2.18127805743943e-28,6.77286836834943e-26
ENSAMXG00000005644,141.4488599,1.234894734,0.232447832,5.312567221,1.08091533763427e-07,3.53288644563621e-06
ENSAMXG00000005757,676.8803007,1.158925439,0.102234752,11.33592455,8.71073248589761e-30,3.10750748066054e-27
ENSAMXG00000005891,72.61243016,3.997930769,0.500430239,7.988987192,1.36051827629796e-15,1.5413385093708e-13
ENSAMXG00000005893,22.33846082,1.008086383,0.385833655,2.612748707,0.008981732,0.049198528
ENSAMXG00000006018,27.60968232,1.12251424,0.348987386,3.216489433,0.001297693,0.010994654
ENSAMXG00000006256,7.305792529,2.648460723,0.766650606,3.454586354,0.000551138,0.005503827
ENSAMXG00000006274,13.05467623,2.193739625,0.804374918,2.727260107,0.006386268,0.037944206
ENSAMXG00000006447,59.07774017,1.199496335,0.340117386,3.526712791,0.000420753,0.004459396
ENSAMXG00000006699,22.43570188,2.357191362,0.582049807,4.049810399,5.12591463942149e-05,0.000763966
ENSAMXG00000006853,6.776144939,2.175526166,0.764780699,2.844640522,0.004446157,0.028727828
ENSAMXG00000006916,46.2099014,1.676169524,0.397553929,4.216206667,2.48446090099969e-05,0.000413674
ENSAMXG00000007117,76.58391215,1.790297189,0.273585928,6.543820438,5.99667933306181e-11,3.45520008169922e-09
ENSAMXG00000007208,42.10063218,1.082220359,0.383774476,2.819938339,0.004803288,0.030506336
ENSAMXG00000007234,115.0719105,1.373905788,0.236330152,5.813501909,6.11792737709676e-09,2.46584827720628e-07
