,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSAMXG00000015012,31.09561879,-1.893148575,0.388246218,-4.876154588,1.08173847096596e-06,2.70305647431987e-05
ENSAMXG00000015265,3.960363117,-2.627764054,1.001548235,-2.623701946,0.008697986,0.04809998
ENSAMXG00000015269,20.43464278,-1.116797749,0.40881876,-2.73176737,0.00629956,0.03753544
ENSAMXG00000015370,5.958378039,-3.305066889,0.94787491,-3.486817569,0.000488805,0.005021929
ENSAMXG00000015433,14.03594264,-3.314381767,0.649544231,-5.102626745,3.34971258653407e-07,9.63372743369069e-06
ENSAMXG00000015578,244.7056293,-1.412558496,0.19471033,-7.254666453,4.02652833449506e-13,3.39260304444616e-11
ENSAMXG00000015658,68.81926686,-1.686046737,0.308901483,-5.458202142,4.80979895929252e-08,1.66968735301155e-06
ENSAMXG00000015662,5.872809376,-3.212650225,0.968304672,-3.317809277,0.000907264,0.008312622
ENSAMXG00000015698,2.409822111,-4.542830635,1.710130956,-2.656422667,0.007897456,0.044392187
ENSAMXG00000015751,295.9189934,-1.381742532,0.170738958,-8.092719698,5.83470308804221e-16,7.08916425197129e-14
ENSAMXG00000015817,18.32358909,-1.663020344,0.511272289,-3.252709719,0.001143102,0.009920493
ENSAMXG00000016334,93.33251791,-1.457810441,0.248923212,-5.856466448,4.72819056046491e-09,1.94307772370871e-07
ENSAMXG00000016497,19.49932337,-1.182673648,0.440210015,-2.686612319,0.007218068,0.041589464
ENSAMXG00000016707,228.2340953,-1.609487657,0.16940287,-9.500946827,2.07990447301376e-21,4.20165762638816e-19
ENSAMXG00000017176,5.787703433,-2.849499587,0.868758972,-3.279965651,0.001038197,0.009181146
ENSAMXG00000017293,113.0299006,-1.003290806,0.26688214,-3.759302911,0.000170387,0.00211152
ENSAMXG00000017360,5.00643614,-4.087017342,1.298381085,-3.147779484,0.001645158,0.013280865
ENSAMXG00000017390,126.4413221,-1.460815904,0.18722322,-7.802535945,6.0675338995944e-15,6.35839630590621e-13
ENSAMXG00000017562,5602.864697,-2.367744294,0.247415361,-9.569916312,1.06992244205948e-21,2.18773043731845e-19
ENSAMXG00000017867,53.13578521,-1.258772281,0.266153301,-4.729500921,2.25072434066194e-06,5.01833710370728e-05
ENSAMXG00000017872,18.60464704,-3.214796795,0.780212589,-4.120411333,3.78196594393482e-05,0.000590981
ENSAMXG00000017935,30.20190513,-1.186571176,0.336175213,-3.529621256,0.000416155,0.004416247
ENSAMXG00000017992,50.77877466,-1.214594531,0.316976153,-3.831816747,0.0001272,0.0016482
ENSAMXG00000018049,61.20135381,-1.50188252,0.31785463,-4.72506102,2.30046268872457e-06,5.10885535123773e-05
ENSAMXG00000018091,142.9468218,-1.389502319,0.35636318,-3.899118642,9.65434638735184e-05,0.001311786
ENSAMXG00000018158,58.35140799,-4.553265287,0.445740543,-10.21505752,1.6977842300303e-24,4.37949972075663e-22
ENSAMXG00000018262,22.76695608,-3.712707395,0.771173719,-4.81435934,1.4767287495797e-06,3.48908423224414e-05
ENSAMXG00000018332,20.83110918,-2.175192715,0.541637544,-4.015956317,5.9205222353926e-05,0.000862462
ENSAMXG00000018349,3.50673369,-3.485388182,1.290426093,-2.700959164,0.006913983,0.040252343
ENSAMXG00000018410,288.4878144,-1.18528146,0.118416694,-10.00941186,1.38573883184792e-23,3.46786313337224e-21
ENSAMXG00000018520,6.830510515,-6.022981172,1.190309973,-5.060010678,4.19232999140893e-07,1.17743378502435e-05
ENSAMXG00000018553,8.662758362,-2.17246971,0.77754352,-2.794016869,0.005205776,0.032390522
ENSAMXG00000018578,228.0811698,-2.164267124,0.17395608,-12.44145719,1.55638361232709e-35,8.69862800929612e-33
ENSAMXG00000018699,56.10960949,-1.052402643,0.268727013,-3.91625178,8.99363223755781e-05,0.001235022
ENSAMXG00000018751,689.6031163,-1.042335413,0.089191674,-11.68646543,1.49478956478769e-31,6.26578415819879e-29
ENSAMXG00000018926,31.70781018,-1.802510013,0.54403966,-3.313195977,0.000922363,0.008425078
ENSAMXG00000018945,7.344881169,-6.118570346,1.21447947,-5.038018752,4.70375370339922e-07,1.29291538270319e-05
ENSAMXG00000019095,21.63116615,-1.244756989,0.421929295,-2.950155402,0.003176141,0.022096644
ENSAMXG00000019415,191.2104994,-1.787935323,0.186367264,-9.593612549,8.50536881902053e-22,1.76061134553725e-19
ENSAMXG00000019558,21.96456813,-1.481321301,0.420013369,-3.526843214,0.000420546,0.004459396
ENSAMXG00000019652,18.30101882,-1.262882436,0.427755415,-2.952347049,0.003153683,0.021968341
ENSAMXG00000019838,17.38351011,-3.645615767,0.691155845,-5.274665321,1.32998577924819e-07,4.25102556498838e-06
ENSAMXG00000019942,6.70964541,-5.248244225,1.579384515,-3.322968013,0.000890651,0.008195725
ENSAMXG00000020094,154.3513764,-3.366235581,0.282975321,-11.89586277,1.2436113737187e-32,5.48727155345827e-30
ENSAMXG00000020106,22.325506,-1.122691079,0.429527479,-2.613781735,0.008954622,0.049110068
ENSAMXG00000020448,20.48467398,-1.954851251,0.577278937,-3.386320071,0.000708367,0.00676763
ENSAMXG00000020658,162.6778203,-1.001788363,0.159256993,-6.290388553,3.16672330064069e-10,1.63373691021054e-08
ENSAMXG00000020678,16.9286261,-7.352525772,2.392433525,-3.073241407,0.002117471,0.016219113
ENSAMXG00000020860,23.15401322,-1.046710037,0.38510013,-2.718020472,0.006567377,0.038695918
ENSAMXG00000020994,19.06226839,-1.961308055,0.567056966,-3.458749605,0.000542689,0.005442147
ENSAMXG00000021015,16.25198305,-3.039958928,0.848924597,-3.580952819,0.000342343,0.003763982
ENSAMXG00000021399,56.46733063,-1.396749061,0.489247254,-2.854894023,0.004305119,0.028098067
ENSAMXG00000021416,74.8876703,-1.060772631,0.275392547,-3.851856707,0.000117226,0.001540378
ENSAMXG00000021632,66.35265607,-1.157511637,0.248675645,-4.654704475,3.24445718963298e-06,6.90352965717972e-05
ENSAMXG00000021643,243.1647069,-2.07390818,0.297625933,-6.968170271,3.21089480248265e-12,2.29093928311603e-10
ENSAMXG00000021659,2.322531259,-4.470212238,1.433791217,-3.117756745,0.001822331,0.014433175
ENSAMXG00000021663,56.24732749,-1.622427671,0.552402438,-2.937039301,0.003313621,0.02285458
ENSAMXG00000024302,56.97574956,-2.025467217,0.314547236,-6.439310163,1.20017720822409e-10,6.6633679636733e-09
ENSAMXG00000024355,160.0442113,-1.219269261,0.249969895,-4.877664417,1.07349357189936e-06,2.68645771940843e-05
ENSAMXG00000024703,13.33145595,-1.807197643,0.63292352,-2.855317566,0.004299382,0.028082482
ENSAMXG00000024981,7.315433044,-2.274742887,0.81735284,-2.783061093,0.005384867,0.03323079
ENSAMXG00000025136,16.31658776,-1.419923384,0.435133759,-3.263188283,0.001101663,0.009610606
ENSAMXG00000025307,12.9105584,-2.041636402,0.544215743,-3.751520288,0.000175766,0.002170148
ENSAMXG00000025385,238.78572,-1.166580787,0.176767753,-6.599511323,4.12515246392218e-11,2.42689232851169e-09
ENSAMXG00000025400,30.03170829,-1.350314111,0.373841375,-3.611997498,0.000303847,0.003400942
ENSAMXG00000025421,10.93977259,-1.995219194,0.602214242,-3.313138508,0.000922553,0.008425078
ENSAMXG00000025791,75.53633904,-1.140493583,0.229656344,-4.966087866,6.83170113636576e-07,1.80959135787432e-05
ENSAMXG00000025924,11.59985905,-2.387404415,0.591722023,-4.034672233,5.46785702442343e-05,0.000806447
ENSAMXG00000026257,30.75302615,-1.063158384,0.357759977,-2.971708556,0.002961477,0.02088981
ENSAMXG00000026287,3.538234213,-3.499678633,1.273501866,-2.748074994,0.00599463,0.036095024
ENSAMXG00000026470,5.872692034,-4.338750004,1.17536276,-3.691413538,0.000223011,0.002638835
ENSAMXG00000027378,4.977799536,-4.094505526,1.242120776,-3.296382771,0.000979385,0.008787526
ENSAMXG00000029121,6.094180073,-5.848790092,1.272065606,-4.597868275,4.268357069154e-06,8.80289581531429e-05
ENSAMXG00000029158,26.91788277,-1.304185455,0.340049814,-3.835277656,0.000125423,0.001630201
ENSAMXG00000029176,48.90685661,-1.056570658,0.261323884,-4.043146153,5.27387231993906e-05,0.000781157
ENSAMXG00000029230,93.17715542,-4.576211928,0.86760773,-5.274517238,1.33106007134186e-07,4.25102556498838e-06
ENSAMXG00000029265,218.6898892,-5.567481034,0.602261533,-9.244291268,2.36804813868614e-20,4.135944077224e-18
ENSAMXG00000029445,101.2783308,-1.327129731,0.268639243,-4.940193088,7.80452468306879e-07,2.04457836642302e-05
ENSAMXG00000029451,11.9991975,-6.855482209,2.334465609,-2.936638767,0.003317903,0.022865305
ENSAMXG00000029477,27.70824944,-1.435856122,0.528294915,-2.717906381,0.006569642,0.038695918
ENSAMXG00000029535,2.964334114,-4.064422092,1.325857842,-3.065503678,0.002173037,0.01655501
ENSAMXG00000029585,64.5082065,-3.379699987,0.735023864,-4.598081986,4.26398208257081e-06,8.80289581531429e-05
ENSAMXG00000029603,10.10881724,-2.319332526,0.712184219,-3.256646897,0.001127366,0.009804223
ENSAMXG00000029657,33.0056273,-1.427986595,0.337393238,-4.232410233,2.31200202568915e-05,0.00038882
ENSAMXG00000029667,89.66256845,-1.916690522,0.208078825,-9.211367482,3.21996259984987e-20,5.50909315425334e-18
ENSAMXG00000029778,5.999864755,-3.327261466,1.116764813,-2.979375269,0.002888368,0.020486153
ENSAMXG00000029812,8.864703853,-6.419808271,2.233410367,-2.87444187,0.004047423,0.02683398
ENSAMXG00000029894,1164.299852,-1.698206665,0.142129506,-11.94830486,6.62630124827832e-33,3.08619980638563e-30
ENSAMXG00000029914,137.5621609,-1.033252612,0.371362566,-2.782328399,0.00539704,0.033272677
ENSAMXG00000029919,111.0364905,-3.364556546,0.358623328,-9.381867492,6.48144030245269e-21,1.20749232834694e-18
ENSAMXG00000029953,19.58084031,-1.947603057,0.468206891,-4.159706095,3.18657372639661e-05,0.000510308
ENSAMXG00000030048,4.536970006,-3.244130548,1.154730831,-2.809425764,0.004962996,0.03129793
ENSAMXG00000030085,14.6877068,-1.59213364,0.602645032,-2.641909508,0.008244008,0.04607576
ENSAMXG00000030103,4.362709264,-5.386379444,1.594195015,-3.378745632,0.000728173,0.006921363
ENSAMXG00000030211,23.48157753,-6.387355643,1.061397742,-6.017871897,1.76724956744863e-09,8.09603101022162e-08
ENSAMXG00000030235,17.41231577,-1.719177182,0.60108671,-2.860115112,0.004234873,0.027736761
ENSAMXG00000030250,315.3923671,-1.111162235,0.143514715,-7.742496892,9.74831572327678e-15,9.9060611958898e-13
ENSAMXG00000030265,30.07235624,-3.236987995,0.464867842,-6.963243536,3.32526241142571e-12,2.35251792626055e-10
ENSAMXG00000030269,29.42170288,-8.136138429,1.075530614,-7.564766937,3.88560634747379e-14,3.61944231267184e-12
ENSAMXG00000030319,12.10968787,-1.365131972,0.511273886,-2.670060037,0.007583769,0.043206608
ENSAMXG00000030357,12.98572052,-3.809993132,1.051994218,-3.621686381,0.000292689,0.00329806
ENSAMXG00000030367,7.134940632,-5.360790897,1.154069549,-4.645119439,3.39879760022654e-06,7.1772845545338e-05
ENSAMXG00000030472,27.66960479,-4.372041736,0.713932684,-6.123885115,9.13207528422614e-10,4.39992834168447e-08
ENSAMXG00000030489,258.9983855,-1.897882079,0.122399493,-15.50563673,3.1775100344285e-54,3.50696133455905e-51
ENSAMXG00000030494,32.74346984,-2.602444979,0.461117195,-5.643782119,1.66354576056119e-08,6.15732268594469e-07
ENSAMXG00000030498,487.0494995,-3.621290112,0.132117582,-27.40960034,2.10735502891399e-165,3.53340217698009e-161
ENSAMXG00000030599,5.618675411,-4.223329493,1.388691319,-3.041229852,0.002356139,0.017581389
ENSAMXG00000030657,20.72381407,-1.261655039,0.442935164,-2.848396655,0.004394012,0.028445715
ENSAMXG00000030704,60.67159356,-1.506968945,0.423923575,-3.554812788,0.000378248,0.00406805
ENSAMXG00000030765,3.08177717,-4.886482977,1.702313928,-2.870494623,0.004098302,0.027094725
ENSAMXG00000030945,21.34923394,-2.051331002,0.407211272,-5.037510364,4.71626032674554e-07,1.2942313731349e-05
ENSAMXG00000030976,2.248449043,-4.407956294,1.486503908,-2.965317663,0.003023705,0.021239408
ENSAMXG00000030986,46.24685104,-7.362258896,1.029740316,-7.149626738,8.70141786506504e-13,6.91453428168462e-11
ENSAMXG00000031083,2.451500351,-4.579422944,1.591451568,-2.877513231,0.004008231,0.026616241
ENSAMXG00000031140,8.393006767,-2.140329547,0.820995852,-2.606991913,0.009134152,0.049854272
ENSAMXG00000031202,33.36451584,-1.391563544,0.445049647,-3.126760247,0.00176744,0.014084917
ENSAMXG00000031260,100.3350581,-2.793738662,0.393275803,-7.103764436,1.21403718374856e-12,9.29486824653521e-11
ENSAMXG00000031297,180.1302024,-1.024857274,0.257906264,-3.973758755,7.07472215470639e-05,0.001003569
ENSAMXG00000031300,8.465226482,-6.371410113,1.315155859,-4.84460459,1.26864075788309e-06,3.06502875899507e-05
ENSAMXG00000031428,71.40735083,-3.164827681,0.386036221,-8.198266147,2.43878936681163e-16,3.07165809804713e-14
ENSAMXG00000031437,327.7226752,-1.414606275,0.520484556,-2.717864074,0.006570482,0.038695918
ENSAMXG00000031472,17.78586054,-1.410334738,0.479536737,-2.941035856,0.003271167,0.02259895
ENSAMXG00000031542,33.10370443,-1.47060564,0.401890669,-3.659218172,0.000252986,0.002937545
ENSAMXG00000031557,26.94499656,-5.268580193,1.043460437,-5.049142262,4.43798163674325e-07,1.23607372264575e-05
ENSAMXG00000031639,25.4609794,-1.308161209,0.367391984,-3.560668896,0.000369911,0.004006655
ENSAMXG00000031724,8.914501319,-3.942253127,1.050150953,-3.753987095,0.000174044,0.002153648
ENSAMXG00000031737,8.335819049,-3.795966948,0.953146661,-3.982563338,6.81759475288842e-05,0.000975347
ENSAMXG00000031791,75.22888177,-1.836890191,0.21492933,-8.546484529,1.26894432657235e-17,1.71583786480956e-15
ENSAMXG00000031919,13.66990856,-1.837190738,0.611736873,-3.003236879,0.002671244,0.019330493
ENSAMXG00000031976,225.752151,-1.353798502,0.321514603,-4.210690558,2.54591272090547e-05,0.000421923
ENSAMXG00000031993,144.7231015,-1.621055055,0.213768783,-7.583216934,3.37090515475556e-14,3.17527902976328e-12
ENSAMXG00000032058,50.54306199,-1.43830751,0.322305965,-4.462553179,8.09888202876726e-06,0.000154487
ENSAMXG00000032161,9.171797739,-3.608207924,0.803866804,-4.488564405,7.17047467651255e-06,0.000138511
ENSAMXG00000032169,9.414227749,-2.157586459,0.659508767,-3.271505351,0.001069766,0.009410682
ENSAMXG00000032334,704.4431946,-1.229033764,0.130202393,-9.439409975,3.74884382118298e-21,7.30893771509012e-19
ENSAMXG00000032401,4.665669407,-4.72717142,1.223748682,-3.862861296,0.000112067,0.001487745
ENSAMXG00000032404,23.15011627,-1.38422442,0.397169663,-3.485221934,0.000491729,0.005042704
ENSAMXG00000032488,37.6100582,-2.562600931,0.52393742,-4.891043921,1.00302577783604e-06,2.54428641709182e-05
ENSAMXG00000032537,118.8883582,-1.519282294,0.240216807,-6.324629469,2.53840944678044e-10,1.33421665185479e-08
ENSAMXG00000032556,110.7886612,-1.081210745,0.328873984,-3.287614098,0.001010402,0.008992259
ENSAMXG00000032567,208.1021899,-1.228147165,0.25707494,-4.777389685,1.77585416848977e-06,4.09007511580604e-05
ENSAMXG00000032605,6.456093482,-4.447442198,1.160969553,-3.830800031,0.000127727,0.001653748
ENSAMXG00000032619,33.05037691,-2.155407735,0.487257534,-4.423549319,9.70924543361832e-06,0.000180682
ENSAMXG00000032634,15.2460903,-7.213229718,1.098735872,-6.565026138,5.20237361008054e-11,3.02875688611876e-09
ENSAMXG00000032672,116.101989,-5.743578529,1.305262993,-4.400322818,1.08089955121609e-05,0.000198287
ENSAMXG00000032700,210.4919181,-1.401511322,0.308216376,-4.547166965,5.43728624978413e-06,0.000108791
ENSAMXG00000032739,36.8107645,-1.399644418,0.306237593,-4.570452643,4.86671894143653e-06,9.90660484504421e-05
ENSAMXG00000032754,15.09800973,-1.735243315,0.559394185,-3.102004565,0.00192215,0.015088337
ENSAMXG00000032761,68.19526955,-1.172048125,0.233448684,-5.020581421,5.15153087238745e-07,1.40448322174505e-05
ENSAMXG00000032933,34.46917587,-1.164009377,0.320642865,-3.630236329,0.000283162,0.003212297
ENSAMXG00000032953,17.45956752,-1.152686129,0.428453047,-2.690344104,0.007137838,0.041292462
ENSAMXG00000032973,38.64418666,-3.09326153,0.629771382,-4.911721332,9.02803014303342e-07,2.32523780965041e-05
ENSAMXG00000032996,4.798507431,-3.348523188,1.228697875,-2.725261641,0.006425055,0.038143582
ENSAMXG00000033099,14.45856144,-7.132999896,1.144246874,-6.233794522,4.5527017558937e-10,2.2854835431458e-08
ENSAMXG00000033158,119.4901996,-1.167909871,0.190744996,-6.122886035,9.1895425349057e-10,4.409953519729e-08
